time,altitude_true,velocity_true,acceleration_true,mass,pressure_true,accel_true_x,accel_true_y,accel_true_z,gyro_true_x,gyro_true_y,gyro_true_z,q_x,q_y,q_z,q_w
47.45949189837968,2561.052714010285,-16.676923940796044,-4.2243043021109714e-11,20.837721428571427,741.1183559154907,2.1740001409939445,3.481139545611,-8.910190281456979,-0.006219277669165755,-0.0054223049834491105,0.015482637300396165,0.1768947206287119,-0.12070674839187272,0.0395949131525022,0.9759971216959592
47.46949389877976,2560.885944770877,-16.676923940796463,-4.174519953195195e-11,20.837721428571427,741.1339077979296,2.173942662186217,3.4809155072465963,-8.91029183213187,-0.006288650751840326,-0.005398368559152456,0.015469181301651737,0.17687229885576794,-0.12071816481261213,0.03967897250949906,0.9759963594821147
47.47949589917984,2560.719175531469,-16.676923940796875,-4.125281186185345e-11,20.837721428571427,741.1494599446213,2.1738835608433322,3.4806849799931223,-8.910396306268021,-0.006357982728901399,-0.0053743887632394655,0.015455580193988143,0.17684953392971473,-0.12072946155578855,0.039762985829063686,0.9759956682379537
47.489497899579916,2560.552406292061,-16.676923940797284,-4.076860792034385e-11,20.837721428571427,741.1650123555686,2.1738228391981504,3.480447963819206,-8.910503702694207,-0.006427273338294368,-0.005350365632844149,0.015441834081564418,0.17682642598234186,-0.12074063851509316,0.039846952346132114,0.9759950479761689
47.499499899979995,2560.385637052653,-16.676923940797685,-4.0287131888363875e-11,20.837721428571427,741.1805650307743,2.173760499477226,3.4802044587144825,-8.910614020214705,-0.006496522318392056,-0.005326299205670893,0.015427943069765018,0.17680297514674745,-0.1207516955843297,0.03993087129602499,0.9759944987090391
47.50950190038008,2560.2188678132447,-16.676923940798083,-3.981520353973761e-11,20.837721428571427,741.1961179702433,2.1736965439007525,3.4799544646896163,-8.910727257609333,-0.006565729407949279,-0.005302189520001576,0.015413907265196335,0.1767791815573371,-0.12076263265741594,0.04001474191445428,0.9759940204484286
47.51950390078016,2560.0520985738367,-16.676923940798478,-3.9347367055405795e-11,20.837721428571427,741.2116711739782,2.1736309746825024,3.4796979817763174,-8.910843413633451,-0.006634894346104565,-0.005278036614675611,0.015399726775710281,0.17675504534982284,-0.12077344962838506,0.040098563437530085,0.9759936132057876
47.52950590118024,2559.8853293344287,-16.676923940798865,-3.888362243536843e-11,20.837721428571427,741.2272246419818,2.1735637940297643,3.479435010027345,-8.910962487017992,-0.006704016872473327,-0.005253840529085444,0.01538540171036129,0.17673056666122147,-0.12078414639138695,0.040182335101767254,0.9759932769921507
47.539507901580315,2559.7185600950206,-16.67692394079925,-3.842669758915514e-11,20.837721428571427,741.2427783742589,2.173495004143294,3.4791655495165363,-8.911084476469483,-0.006773096727013405,-0.005229601303219224,0.015370932179446548,0.17670574562985383,-0.12079472284068979,0.0402660561440922,0.9759930118181376
47.5495099019804,2559.5517908556126,-16.67692394079963,-3.797659251676593e-11,20.837721428571427,741.2583323708118,2.173424607217249,3.4788896003388152,-8.911209380670062,-0.006842133650126563,-0.0052053189776042575,0.015356318294471313,0.17668058239534323,-0.12080517887068133,0.040349725801849555,0.9759928176939524
47.55951190238048,2559.3850216162045,-16.676923940800005,-3.7529215353906354e-11,20.837721428571427,741.2738866316447,2.1733526054391343,3.4786071626102064,-8.911337198277499,-0.006911127382614232,-0.005180993593351575,0.01534156016818635,0.17665507709861453,-0.12081551437587042,0.040433343312809004,0.9759926946293835
